tstart	tend	duration	clientip	respcode
2016-07-07 11:55:51	2016-07-07 11:55:51	579	10.27.128.86	0
2016-07-07 19:42:18	2016-07-07 19:42:18	861	10.27.128.86	0
2016-07-07 10:35:50	2016-07-07 10:35:50	250	10.27.128.86	0
2016-07-07 15:22:24	2016-07-07 15:22:24	370	10.27.128.86	0
2016-07-07 20:27:57	2016-07-07 20:27:57	196	10.27.128.86	0
2016-07-07 12:11:44	2016-07-07 12:11:44	677	10.27.128.86	0
2016-07-07 10:52:10	2016-07-07 10:52:10	591	10.27.128.86	0
2016-07-07 08:04:36	2016-07-07 08:04:36	392	10.27.128.86	0
2016-07-07 02:54:37	2016-07-07 02:54:37	705	10.27.128.86	0
2016-07-07 07:28:19	2016-07-07 07:28:19	1	10.27.128.86	0
2016-07-07 11:31:17	2016-07-07 11:31:17	575	10.27.128.86	0
2016-07-07 01:11:28	2016-07-07 01:11:28	572	10.27.128.86	0
2016-07-07 12:56:21	2016-07-07 12:56:21	603	10.27.128.86	0
2016-07-07 15:33:22	2016-07-07 15:33:22	297	10.27.128.86	0
2016-07-07 00:57:30	2016-07-07 00:57:30	606	10.27.128.86	0
2016-07-07 23:24:30	2016-07-07 23:24:30	179	10.27.128.86	0
2016-07-07 05:53:10	2016-07-07 05:53:10	363	10.27.128.86	0
2016-07-07 22:32:29	2016-07-07 22:32:29	171	10.27.128.86	0
2016-07-07 22:38:23	2016-07-07 22:38:23	614	10.27.128.86	0
2016-07-07 18:01:16	2016-07-07 18:01:16	391	10.27.128.86	0
2016-07-07 02:04:36	2016-07-07 02:04:36	662	10.27.128.86	0
2016-07-07 11:28:17	2016-07-07 11:28:17	751	10.27.128.86	0
2016-07-07 18:49:26	2016-07-07 18:49:26	188	10.27.128.86	0
2016-07-07 21:09:28	2016-07-07 21:09:28	196	10.27.128.86	0
2016-07-07 10:21:40	2016-07-07 10:21:40	217	10.27.128.86	0
2016-07-07 02:35:02	2016-07-07 02:35:02	641	10.27.128.86	0
2016-07-07 23:21:26	2016-07-07 23:21:26	562	10.27.128.86	0
2016-07-07 17:22:25	2016-07-07 17:22:25	241	10.27.128.86	0
2016-07-07 07:08:10	2016-07-07 07:08:10	722	10.27.128.86	0
2016-07-07 00:13:36	2016-07-07 00:13:36	387	10.27.128.86	0
2016-07-07 16:17:56	2016-07-07 16:17:56	303	10.27.128.86	0
2016-07-07 15:55:53	2016-07-07 15:55:53	327	10.27.128.86	0
2016-07-07 13:12:47	2016-07-07 13:12:47	756	10.27.128.86	0
2016-07-07 20:13:23	2016-07-07 20:13:23	639	10.27.128.86	0
2016-07-07 18:43:24	2016-07-07 18:43:24	560	10.27.128.86	0
2016-07-07 15:52:56	2016-07-07 15:52:56	266	10.27.128.86	0
2016-07-07 01:51:01	2016-07-07 01:51:01	548	10.27.128.86	0
2016-07-07 00:42:35	2016-07-07 00:42:35	601	10.27.128.86	0
2015-02-28 23:59:01	2015-02-28 23:59:01	722	10.27.128.86	0
2016-07-07 02:12:35	2016-07-07 02:12:35	232	10.27.128.86	0
2016-07-07 03:09:10	2016-07-07 03:09:10	647	10.27.128.86	0
2016-07-07 13:54:20	2016-07-07 13:54:20	239	10.27.128.86	0
2016-07-07 14:30:12	2016-07-07 14:30:12	49	10.27.128.86	0
2016-07-07 21:00:49	2016-07-07 21:00:49	426	10.27.128.86	0
2016-07-07 10:11:13	2016-07-07 10:11:13	503	10.27.128.86	0
2016-07-07 12:28:52	2016-07-07 12:28:52	871	10.27.128.86	0
2016-07-07 00:40:02	2016-07-07 00:40:02	342	10.27.128.86	0
2016-07-07 05:45:04	2016-07-07 05:45:04	530	10.27.128.86	0
2016-07-07 00:02:03	2016-07-07 00:02:03	555	10.27.128.86	0
2016-07-07 21:40:53	2016-07-07 21:40:53	387	10.27.128.86	0
2016-07-07 10:46:41	2016-07-07 10:46:41	602	10.27.128.86	0
2016-07-07 08:09:39	2016-07-07 08:09:39	597	10.27.128.86	0
2016-07-07 12:28:45	2016-07-07 12:28:45	323	10.27.128.86	0
2016-07-07 09:42:43	2016-07-07 09:42:43	3314	10.27.128.86	0
2016-07-07 01:28:29	2016-07-07 01:28:29	377	10.27.128.86	0
2016-07-07 09:37:49	2016-07-07 09:37:49	728	10.27.128.86	0
2016-07-07 16:37:54	2016-07-07 16:37:54	664	10.27.128.86	0
2016-07-07 13:04:50	2016-07-07 13:04:50	717	10.27.128.86	0
2016-07-07 16:12:15	2016-07-07 16:12:15	598	10.27.128.86	0
2016-07-07 06:01:12	2016-07-07 06:01:12	246	10.27.128.86	0
2016-07-07 04:57:15	2016-07-07 04:57:15	290	10.27.128.86	0
2016-07-07 14:03:05	2016-07-07 14:03:05	531	10.27.128.86	0
2016-07-07 02:12:36	2016-07-07 02:12:36	550	10.27.128.86	0
2016-07-07 01:22:37	2016-07-07 01:22:37	590	10.27.128.86	0
2016-07-07 17:48:20	2016-07-07 17:48:20	224	10.27.128.86	0
2016-07-07 11:06:14	2016-07-07 11:06:14	607	10.27.128.86	0
2016-07-07 06:19:51	2016-07-07 06:19:51	641	10.27.128.86	0
2016-07-07 09:51:14	2016-07-07 09:51:14	172	10.27.128.86	0
2016-07-07 13:07:41	2016-07-07 13:07:41	425	10.27.128.86	0
2016-07-07 06:04:04	2016-07-07 06:04:04	548	10.27.128.86	0
2016-07-07 14:21:49	2016-07-07 14:21:49	550	10.27.128.86	0
2016-07-07 18:18:26	2016-07-07 18:18:26	760	10.27.128.86	0
2016-07-07 04:51:05	2016-07-07 04:51:05	669	10.27.128.86	0
2016-07-07 11:47:13	2016-07-07 11:47:13	633	10.27.128.86	0
2016-07-07 04:06:40	2016-07-07 04:06:40	629	10.27.128.86	0
2016-07-07 16:57:22	2016-07-07 16:57:22	1	10.27.128.86	0
2016-07-07 05:15:35	2016-07-07 05:15:35	284	10.27.128.86	0
2016-07-07 12:03:50	2016-07-07 12:03:50	605	10.27.128.86	0
2016-07-07 05:50:39	2016-07-07 05:50:39	331	10.27.128.86	0
2016-07-07 11:00:45	2016-07-07 11:00:45	189	10.27.128.86	0
2016-07-07 23:12:26	2016-07-07 23:12:26	541	10.27.128.86	0
2016-07-07 00:51:34	2016-07-07 00:51:34	565	10.27.128.86	0
2016-07-07 03:22:12	2016-07-07 03:22:12	333	10.27.128.86	0
2016-07-07 06:32:47	2016-07-07 06:32:47	174	10.27.128.86	0
2016-07-07 15:55:50	2016-07-07 15:55:50	564	10.27.128.86	0
2016-07-07 13:12:44	2016-07-07 13:12:44	514	10.27.128.86	0
2016-07-07 23:38:57	2016-07-07 23:38:57	3319	10.27.128.86	0
2016-07-07 00:07:57	2016-07-07 00:07:57	640	10.27.128.86	0
2016-07-07 03:22:05	2016-07-07 03:22:05	293	10.27.128.86	0
2016-07-07 06:22:15	2016-07-07 06:22:15	385	10.27.128.86	0
2016-07-07 23:03:52	2016-07-07 23:03:52	2	10.27.128.86	0
2016-07-07 23:27:22	2016-07-07 23:27:22	681	10.27.128.86	0
2016-07-07 15:00:22	2016-07-07 15:00:22	338	10.27.128.86	0
2016-07-07 00:11:02	2016-07-07 00:11:02	194	10.27.128.86	0
2016-07-07 13:49:20	2016-07-07 13:49:20	294	10.27.128.86	0
2016-07-07 13:29:41	2016-07-07 13:29:41	45	10.27.128.86	0
2016-07-07 09:03:06	2016-07-07 09:03:06	48	10.27.128.86	0
2016-07-07 08:17:45	2016-07-07 08:17:45	721	10.27.128.86	0
2016-07-07 05:00:03	2016-07-07 05:00:03	452	10.27.128.86	0
2016-07-07 16:12:26	2016-07-07 16:12:26	466	10.27.128.86	0
2016-07-07 10:49:41	2016-07-07 10:49:41	282	10.27.128.86	0
2016-07-07 04:31:40	2016-07-07 04:31:40	3432	10.27.128.86	0
2016-07-07 11:55:52	2016-07-07 11:55:52	288	10.27.128.86	0
2016-07-07 07:02:47	2016-07-07 07:02:47	683	10.27.128.86	0
2016-07-07 17:42:19	2016-07-07 17:42:19	746	10.27.128.86	0
2016-07-07 14:57:59	2016-07-07 14:57:59	299	10.27.128.86	0
2016-07-07 21:40:58	2016-07-07 21:40:58	331	10.27.128.86	0
2016-07-07 21:29:19	2016-07-07 21:29:19	46	10.27.128.86	0
2016-07-07 11:52:48	2016-07-07 11:52:48	308	10.27.128.86	0
2016-07-07 06:32:35	2016-07-07 06:32:35	579	10.27.128.86	0
2016-07-07 16:29:23	2016-07-07 16:29:23	295	10.27.128.86	0
2016-07-07 08:42:13	2016-07-07 08:42:13	229	10.27.128.86	0
2016-07-07 03:44:06	2016-07-07 03:44:06	230	10.27.128.86	0
2016-07-07 09:31:46	2016-07-07 09:31:46	165	10.27.128.86	0
2016-07-07 16:29:18	2016-07-07 16:29:18	888	10.27.128.86	0
2016-07-07 23:29:51	2016-07-07 23:29:51	46	10.27.128.86	0
2016-07-07 15:08:56	2016-07-07 15:08:56	774	10.27.128.86	0
2016-07-07 02:26:30	2016-07-07 02:26:30	759	10.27.128.86	0
2016-07-07 08:45:09	2016-07-07 08:45:09	297	10.27.128.86	0
2016-07-07 21:46:25	2016-07-07 21:46:25	757	10.27.128.86	0
2016-07-07 15:06:01	2016-07-07 15:06:01	284	10.27.128.86	0
2016-07-07 09:17:40	2016-07-07 09:17:40	234	10.27.128.86	0
2016-07-07 05:20:39	2016-07-07 05:20:39	721	10.27.128.86	0
2016-07-07 09:48:14	2016-07-07 09:48:14	620	10.27.128.86	0
2016-07-07 21:06:28	2016-07-07 21:06:28	209	10.27.128.86	0
2016-07-07 04:09:39	2016-07-07 04:09:39	655	10.27.128.86	0
2016-07-07 23:15:23	2016-07-07 23:15:23	212	10.27.128.86	0
2016-07-07 21:43:24	2016-07-07 21:43:24	540	10.27.128.86	0
2016-07-07 08:28:39	2016-07-07 08:28:39	603	10.27.128.86	0
2016-07-07 01:37:01	2016-07-07 01:37:01	338	10.27.128.86	0
2016-07-07 12:09:45	2016-07-07 12:09:45	275	10.27.128.86	0
2016-07-07 13:49:28	2016-07-07 13:49:28	487	10.27.128.86	0
2016-07-07 10:30:13	2016-07-07 10:30:13	268	10.27.128.86	0
2016-07-07 05:26:05	2016-07-07 05:26:05	631	10.27.128.86	0
2016-07-07 05:47:55	2016-07-07 05:47:55	3459	10.27.128.86	0
2016-07-07 20:13:20	2016-07-07 20:13:20	193	10.27.128.86	0
2016-07-07 14:16:24	2016-07-07 14:16:24	414	10.27.128.86	0
2016-07-07 18:32:25	2016-07-07 18:32:25	182	10.27.128.86	0
2016-07-07 15:13:45	2016-07-07 15:13:45	288	10.27.128.86	0
2016-07-07 20:32:51	2016-07-07 20:32:51	579	10.27.128.86	0
2016-07-07 05:47:38	2016-07-07 05:47:38	892	10.27.128.86	0
2016-07-07 15:58:59	2016-07-07 15:58:59	290	10.27.128.86	0
2016-07-07 00:28:29	2016-07-07 00:28:29	725	10.27.128.86	0
2016-07-07 14:38:58	2016-07-07 14:38:58	241	10.27.128.86	0
2016-07-07 14:16:22	2016-07-07 14:16:22	752	10.27.128.86	0
2016-07-07 04:40:05	2016-07-07 04:40:05	330	10.27.128.86	0
2016-07-07 17:28:22	2016-07-07 17:28:22	243	10.27.128.86	0
2016-07-07 21:49:28	2016-07-07 21:49:28	162	10.27.128.86	0
2016-07-07 20:01:54	2016-07-07 20:01:54	544	10.27.128.86	0
2016-07-07 15:52:44	2016-07-07 15:52:44	635	10.27.128.86	0
2016-07-07 10:15:43	2016-07-07 10:15:43	243	10.27.128.86	0
2016-07-07 12:03:49	2016-07-07 12:03:49	947	10.27.128.86	0
2016-07-07 14:32:45	2016-07-07 14:32:45	301	10.27.128.86	0
2016-07-07 04:37:17	2016-07-07 04:37:17	293	10.27.128.86	0
2016-07-07 19:28:20	2016-07-07 19:28:20	217	10.27.128.86	0
2016-07-07 14:16:19	2016-07-07 14:16:19	429	10.27.128.86	0
2016-07-07 20:04:55	2016-07-07 20:04:55	593	10.27.128.86	0
2016-07-07 05:42:45	2016-07-07 05:42:45	210	10.27.128.86	0
2016-07-07 22:20:56	2016-07-07 22:20:56	325	10.27.128.86	0
2016-07-07 10:32:47	2016-07-07 10:32:47	196	10.27.128.86	0
2016-07-07 18:18:20	2016-07-07 18:18:20	373	10.27.128.86	0
2016-07-07 11:52:46	2016-07-07 11:52:46	751	10.27.128.86	0
2016-07-07 07:13:35	2016-07-07 07:13:35	49	10.27.128.86	0
2016-07-07 23:29:57	2016-07-07 23:29:57	323	10.27.128.86	0
2016-07-07 20:21:55	2016-07-07 20:21:55	722	10.27.128.86	0
2016-07-07 09:23:09	2016-07-07 09:23:09	533	10.27.128.86	0
2016-07-07 21:29:24	2016-07-07 21:29:24	451	10.27.128.86	0
2016-07-07 18:12:19	2016-07-07 18:12:19	722	10.27.128.86	0
2016-07-07 00:54:41	2016-07-07 00:54:41	192	10.27.128.86	0
2016-07-07 06:54:42	2016-07-07 06:54:42	301	10.27.128.86	0
2016-07-07 04:48:42	2016-07-07 04:48:42	195	10.27.128.86	0
2016-07-07 11:44:20	2016-07-07 11:44:20	546	10.27.128.86	0
2016-07-07 05:20:45	2016-07-07 05:20:45	503	10.27.128.86	0
2016-07-07 16:45:49	2016-07-07 16:45:49	578	10.27.128.86	0
2016-07-07 17:08:18	2016-07-07 17:08:18	507	10.27.128.86	0
2016-07-07 11:58:44	2016-07-07 11:58:44	524	10.27.128.86	0
2016-07-07 16:40:48	2016-07-07 16:40:48	395	10.27.128.86	0
2016-07-07 13:21:24	2016-07-07 13:21:24	3781	10.27.128.86	0
2016-07-07 10:15:39	2016-07-07 10:15:39	396	10.27.128.86	0
2016-07-07 12:34:17	2016-07-07 12:34:17	678	10.27.128.86	0
2016-07-07 10:41:17	2016-07-07 10:41:17	619	10.27.128.86	0
2016-07-07 15:39:25	2016-07-07 15:39:25	259	10.27.128.86	0
2016-07-07 02:38:08	2016-07-07 02:38:08	855	10.27.128.86	0
2016-07-07 08:47:42	2016-07-07 08:47:42	616	10.27.128.86	0
2016-07-07 22:29:52	2016-07-07 22:29:52	222	10.27.128.86	0
2016-07-07 06:43:43	2016-07-07 06:43:43	628	10.27.128.86	0
2016-07-07 15:58:46	2016-07-07 15:58:46	787	10.27.128.86	0
2016-07-07 13:29:47	2016-07-07 13:29:47	260	10.27.128.86	0
2016-07-07 14:08:55	2016-07-07 14:08:55	1343	10.27.128.86	0
2016-07-07 00:01:56	2016-07-07 00:01:56	49	10.27.128.86	0
2016-07-07 06:46:42	2016-07-07 06:46:42	281	10.27.128.86	0
2016-07-07 12:00:47	2016-07-07 12:00:47	431	10.27.128.86	0
2016-07-07 22:26:59	2016-07-07 22:26:59	160	10.27.128.86	0
2016-07-07 23:24:22	2016-07-07 23:24:22	752	10.27.128.86	0
2016-07-07 05:20:37	2016-07-07 05:20:37	1344	10.27.128.86	0
2016-07-07 22:38:26	2016-07-07 22:38:26	699	10.27.128.86	0
2016-07-07 07:32:36	2016-07-07 07:32:36	382	10.27.128.86	0
2016-07-07 14:49:52	2016-07-07 14:49:52	873	10.27.128.86	0
2016-07-07 15:27:45	2016-07-07 15:27:45	550	10.27.128.86	0
2016-07-07 11:11:20	2016-07-07 11:11:20	314	10.27.128.86	0
2016-07-07 19:33:56	2016-07-07 19:33:56	172	10.27.128.86	0
2016-07-07 21:17:52	2016-07-07 21:17:52	791	10.27.128.86	0
2016-07-07 14:08:42	2016-07-07 14:08:42	580	10.27.128.86	0
2016-07-07 03:16:36	2016-07-07 03:16:36	221	10.27.128.86	0
2016-07-07 15:36:26	2016-07-07 15:36:26	1	10.27.128.86	0
2016-07-07 09:26:17	2016-07-07 09:26:17	163	10.27.128.86	0
2016-07-07 03:31:01	2016-07-07 03:31:01	652	10.27.128.86	0
2016-07-07 04:54:02	2016-07-07 04:54:02	54	10.27.128.86	0
2016-07-07 14:54:51	2016-07-07 14:54:51	247	10.27.128.86	0
2016-07-07 18:09:54	2016-07-07 18:09:54	540	10.27.128.86	0
2015-02-28 23:59:04	2015-02-28 23:59:04	195	10.27.128.86	0
2016-07-07 18:15:27	2016-07-07 18:15:27	195	10.27.128.86	0
2016-07-07 00:31:05	2016-07-07 00:31:05	326	10.27.128.86	0
2016-07-07 16:34:54	2016-07-07 16:34:54	309	10.27.128.86	0
2016-07-07 10:58:17	2016-07-07 10:58:17	242	10.27.128.86	0
2016-07-07 18:40:55	2016-07-07 18:40:55	329	10.27.128.86	0
2016-07-07 05:37:12	2016-07-07 05:37:12	496	10.27.128.86	0
2016-07-07 05:18:59	2016-07-07 05:18:59	374	10.27.128.86	0
2016-07-07 06:41:19	2016-07-07 06:41:19	407	10.27.128.86	0
2016-07-07 02:52:11	2016-07-07 02:52:11	723	10.27.128.86	0
2016-07-07 13:11:05	2016-07-07 13:11:05	161	10.27.128.86	0
2016-07-07 21:26:27	2016-07-07 21:26:27	390	10.27.128.86	0
2016-07-07 11:00:39	2016-07-07 11:00:39	764	10.27.128.86	0
2016-07-07 21:52:24	2016-07-07 21:52:24	539	10.27.128.86	0
2016-07-07 11:52:51	2016-07-07 11:52:51	266	10.27.128.86	0
2016-07-07 04:23:10	2016-07-07 04:23:10	350	10.27.128.86	0
2016-07-07 19:53:20	2016-07-07 19:53:20	507	10.27.128.86	0
2016-07-07 17:22:18	2016-07-07 17:22:18	679	10.27.128.86	0
2016-07-07 20:04:49	2016-07-07 20:04:49	402	10.27.128.86	0
2016-07-07 12:51:11	2016-07-07 12:51:11	397	10.27.128.86	0
2016-07-07 04:20:43	2016-07-07 04:20:43	293	10.27.128.86	0
2016-07-07 15:02:46	2016-07-07 15:02:46	683	10.27.128.86	0
2016-07-07 05:40:03	2016-07-07 05:40:03	50	10.27.128.86	0
2016-07-07 10:52:09	2016-07-07 10:52:09	641	10.27.128.86	0
2016-07-07 14:18:52	2016-07-07 14:18:52	484	10.27.128.86	0
2016-07-07 23:55:59	2016-07-07 23:55:59	752	10.27.128.86	0
2016-07-07 08:42:09	2016-07-07 08:42:09	790	10.27.128.86	0
2016-07-07 05:50:51	2016-07-07 05:50:51	538	10.27.128.86	0
2016-07-07 11:52:45	2016-07-07 11:52:45	306	10.27.128.86	0
2016-07-07 05:37:06	2016-07-07 05:37:06	201	10.27.128.86	0
2016-07-07 06:06:36	2016-07-07 06:06:36	673	10.27.128.86	0
2016-07-07 00:45:29	2016-07-07 00:45:29	2336	10.27.128.86	0
2016-07-07 01:53:30	2016-07-07 01:53:30	163	10.27.128.86	0
2016-07-07 14:54:45	2016-07-07 14:54:45	883	10.27.128.86	0
2016-07-07 04:25:38	2016-07-07 04:25:38	703	10.27.128.86	0
2016-07-07 00:37:01	2016-07-07 00:37:01	234	10.27.128.86	0
2016-07-07 12:25:44	2016-07-07 12:25:44	195	10.27.128.86	0
2016-07-07 22:09:50	2016-07-07 22:09:50	435	10.27.128.86	0
2016-07-07 03:50:02	2016-07-07 03:50:02	611	10.27.128.86	0
2016-07-07 06:17:05	2016-07-07 06:17:05	326	10.27.128.86	0
2016-07-07 19:56:24	2016-07-07 19:56:24	604	10.27.128.86	0
2016-07-07 23:50:22	2016-07-07 23:50:22	452	10.27.128.86	0
2016-07-07 13:38:27	2016-07-07 13:38:27	281	10.27.128.86	0
2016-07-07 21:06:25	2016-07-07 21:06:25	194	10.27.128.86	0
2016-07-07 11:36:42	2016-07-07 11:36:42	270	10.27.128.86	0
2016-07-07 23:06:56	2016-07-07 23:06:56	662	10.27.128.86	0
2016-07-07 14:16:12	2016-07-07 14:16:12	46	10.27.128.86	0
2016-07-07 12:14:26	2016-07-07 12:14:26	1	10.27.128.86	0
2016-07-07 18:38:19	2016-07-07 18:38:19	577	10.27.128.86	0
2016-07-07 16:04:28	2016-07-07 16:04:28	2840	10.27.128.86	0
2016-07-07 21:03:24	2016-07-07 21:03:24	639	10.27.128.86	0
2016-07-07 15:58:45	2016-07-07 15:58:45	333	10.27.128.86	0
2016-07-07 11:20:17	2016-07-07 11:20:17	423	10.27.128.86	0
2016-07-07 02:35:13	2016-07-07 02:35:13	3623	10.27.128.86	0
2016-07-07 05:51:21	2016-07-07 05:51:21	163	10.27.128.86	0
2016-07-07 21:17:51	2016-07-07 21:17:51	206	10.27.128.86	0
2016-07-07 19:56:19	2016-07-07 19:56:19	319	10.27.128.86	0
2016-07-07 11:28:11	2016-07-07 11:28:11	217	10.27.128.86	0
2016-07-07 10:02:17	2016-07-07 10:02:17	257	10.27.128.86	0
2016-07-07 02:38:03	2016-07-07 02:38:03	755	10.27.128.86	0
2016-07-07 23:09:55	2016-07-07 23:09:55	195	10.27.128.86	0
2016-07-07 14:40:42	2016-07-07 14:40:42	46	10.27.128.86	0
2016-07-07 02:46:39	2016-07-07 02:46:39	460	10.27.128.86	0
2016-07-07 19:42:25	2016-07-07 19:42:25	591	10.27.128.86	0
2016-07-07 22:00:54	2016-07-07 22:00:54	596	10.27.128.86	0
2016-07-07 07:55:10	2016-07-07 07:55:10	171	10.27.128.86	0
2016-07-07 09:31:43	2016-07-07 09:31:43	549	10.27.128.86	0
2016-07-07 07:16:37	2016-07-07 07:16:37	622	10.27.128.86	0
2016-07-07 06:41:12	2016-07-07 06:41:12	523	10.27.128.86	0
2016-07-07 20:24:57	2016-07-07 20:24:57	194	10.27.128.86	0
2016-07-07 09:34:42	2016-07-07 09:34:42	1294	10.27.128.86	0
2016-07-07 21:29:27	2016-07-07 21:29:27	329	10.27.128.86	0
2016-07-07 00:48:31	2016-07-07 00:48:31	194	10.27.128.86	0
2016-07-07 08:52:53	2016-07-07 08:52:53	222	10.27.128.86	0
2016-07-07 03:09:09	2016-07-07 03:09:09	435	10.27.128.86	0
2016-07-07 16:12:23	2016-07-07 16:12:23	676	10.27.128.86	0
2016-07-07 02:10:37	2016-07-07 02:10:37	194	10.27.128.86	0
2016-07-07 18:15:17	2016-07-07 18:15:17	467	10.27.128.86	0
2016-07-07 22:12:26	2016-07-07 22:12:26	389	10.27.128.86	0
2016-07-07 08:09:37	2016-07-07 08:09:37	387	10.27.128.86	0
2016-07-07 07:32:50	2016-07-07 07:32:50	790	10.27.128.86	0
2016-07-07 02:21:00	2016-07-07 02:21:00	406	10.27.128.86	0
2016-07-07 18:09:57	2016-07-07 18:09:57	241	10.27.128.86	0
2016-07-07 16:29:15	2016-07-07 16:29:15	534	10.27.128.86	0
2016-07-07 17:02:22	2016-07-07 17:02:22	288	10.27.128.86	0
2016-07-07 22:15:23	2016-07-07 22:15:23	377	10.27.128.86	0
2016-07-07 14:24:28	2016-07-07 14:24:28	289	10.27.128.86	0
2016-07-07 08:36:43	2016-07-07 08:36:43	541	10.27.128.86	0
2016-07-07 19:05:48	2016-07-07 19:05:48	324	10.27.128.86	0
2016-07-07 19:39:57	2016-07-07 19:39:57	181	10.27.128.86	0
2016-07-07 06:28:29	2016-07-07 06:28:29	290	10.27.128.86	0
2016-07-07 21:20:51	2016-07-07 21:20:51	224	10.27.128.86	0
2016-07-07 08:50:09	2016-07-07 08:50:09	786	10.27.128.86	0
2016-07-07 11:25:09	2016-07-07 11:25:09	46	10.27.128.86	0
2016-07-07 05:42:46	2016-07-07 05:42:46	252	10.27.128.86	0
2016-07-07 05:13:04	2016-07-07 05:13:04	379	10.27.128.86	0
2016-07-07 22:54:56	2016-07-07 22:54:56	162	10.27.128.86	0
2016-07-07 06:06:44	2016-07-07 06:06:44	559	10.27.128.86	0
2016-07-07 15:36:16	2016-07-07 15:36:16	822	10.27.128.86	0
2016-07-07 06:46:49	2016-07-07 06:46:49	679	10.27.128.86	0
2016-07-07 01:40:01	2016-07-07 01:40:01	340	10.27.128.86	0
2016-07-07 14:24:13	2016-07-07 14:24:13	526	10.27.128.86	0
2016-07-07 08:22:36	2016-07-07 08:22:36	369	10.27.128.86	0
2016-07-07 10:15:40	2016-07-07 10:15:40	244	10.27.128.86	0
2016-07-07 01:09:04	2016-07-07 01:09:04	196	10.27.128.86	0
2016-07-07 06:19:35	2016-07-07 06:19:35	410	10.27.128.86	0
2016-07-07 08:28:38	2016-07-07 08:28:38	197	10.27.128.86	0
2016-07-07 17:25:19	2016-07-07 17:25:19	499	10.27.128.86	0
2016-07-07 08:25:45	2016-07-07 08:25:45	489	10.27.128.86	0
2016-07-07 03:13:42	2016-07-07 03:13:42	214	10.27.128.86	0
2016-07-07 12:28:58	2016-07-07 12:28:58	3454	10.27.128.86	0
2016-07-07 09:31:47	2016-07-07 09:31:47	606	10.27.128.86	0
2016-07-07 07:11:05	2016-07-07 07:11:05	550	10.27.128.86	0
2016-07-07 02:57:33	2016-07-07 02:57:33	690	10.27.128.86	0
2016-07-07 05:45:35	2016-07-07 05:45:35	333	10.27.128.86	0
2016-07-07 06:30:14	2016-07-07 06:30:14	592	10.27.128.86	0
2016-07-07 16:29:19	2016-07-07 16:29:19	509	10.27.128.86	0
2016-07-07 14:54:49	2016-07-07 14:54:49	708	10.27.128.86	0
2016-07-07 06:57:43	2016-07-07 06:57:43	280	10.27.128.86	0
2016-07-07 01:22:29	2016-07-07 01:22:29	191	10.27.128.86	0
2016-07-07 06:01:20	2016-07-07 06:01:20	372	10.27.128.86	0
2016-07-07 08:07:09	2016-07-07 08:07:09	371	10.27.128.86	0
2016-07-07 07:58:13	2016-07-07 07:58:13	594	10.27.128.86	0
2016-07-07 04:31:41	2016-07-07 04:31:41	463	10.27.128.86	0
2016-07-07 10:58:23	2016-07-07 10:58:23	3483	10.27.128.86	0
2016-07-07 23:27:28	2016-07-07 23:27:28	738	10.27.128.86	0
2016-07-07 21:46:27	2016-07-07 21:46:27	579	10.27.128.86	0
2016-07-07 13:41:17	2016-07-07 13:41:17	399	10.27.128.86	0
2016-07-07 02:49:35	2016-07-07 02:49:35	540	10.27.128.86	0
2016-07-07 00:39:59	2016-07-07 00:39:59	590	10.27.128.86	0
2016-07-07 06:49:51	2016-07-07 06:49:51	185	10.27.128.86	0
2016-07-07 18:23:47	2016-07-07 18:23:47	343	10.27.128.86	0
2016-07-07 19:25:20	2016-07-07 19:25:20	666	10.27.128.86	0
2016-07-07 13:51:51	2016-07-07 13:51:51	524	10.27.128.86	0
2016-07-07 14:16:25	2016-07-07 14:16:25	592	10.27.128.86	0
2016-07-07 12:59:20	2016-07-07 12:59:20	190	10.27.128.86	0
2016-07-07 17:53:16	2016-07-07 17:53:16	381	10.27.128.86	0
2016-07-07 13:18:50	2016-07-07 13:18:50	614	10.27.128.86	0
2016-07-07 17:25:22	2016-07-07 17:25:22	540	10.27.128.86	0
2016-07-07 20:16:20	2016-07-07 20:16:20	553	10.27.128.86	0
2016-07-07 08:17:36	2016-07-07 08:17:36	50	10.27.128.86	0
2016-07-07 09:40:13	2016-07-07 09:40:13	579	10.27.128.86	0
2016-07-07 08:55:37	2016-07-07 08:55:37	568	10.27.128.86	0
2016-07-07 22:26:56	2016-07-07 22:26:56	321	10.27.128.86	0
2016-07-07 15:06:00	2016-07-07 15:06:00	814	10.27.128.86	0
2016-07-07 18:26:51	2016-07-07 18:26:51	579	10.27.128.86	0
2016-07-07 20:52:26	2016-07-07 20:52:26	322	10.27.128.86	0
2016-07-07 14:05:55	2016-07-07 14:05:55	1	10.27.128.86	0
2016-07-07 03:39:17	2016-07-07 03:39:17	645	10.27.128.86	0
2016-07-07 18:57:21	2016-07-07 18:57:21	557	10.27.128.86	0
2016-07-07 13:01:47	2016-07-07 13:01:47	432	10.27.128.86	0
2016-07-07 05:40:07	2016-07-07 05:40:07	186	10.27.128.86	0
2016-07-07 14:21:48	2016-07-07 14:21:48	214	10.27.128.86	0
2016-07-07 16:10:18	2016-07-07 16:10:18	815	10.27.128.86	0
2016-07-07 16:23:20	2016-07-07 16:23:20	337	10.27.128.86	0
2016-07-07 13:34:54	2016-07-07 13:34:54	714	10.27.128.86	0
2016-07-07 04:51:13	2016-07-07 04:51:13	615	10.27.128.86	0
